name	age	gender	ethnicity	type	party	state	user_screen_name	wikipedia_id	wiki_img_url	wiki_img_labels	wiki_img_labelsconf	wiki_img_labels_macv	wiki_img_labels_awsrek	wiki_img_labelsconf_awsrek	wiki_img_objects
Jimmy Panetta	49	Male	white	Representative	Democrat	CA	RepJimmyPanetta	Jimmy_Panetta	mc_images/Jimmy_Panetta.jpg	official, suit, businessperson, spokesperson, necktie, formal_wear, elder, speaker, gentleman, speech, public_speaking, tuxedo, business	0.8910725712776184, 0.8620347380638123, 0.7939584851264954, 0.7421430349349976, 0.6867811679840088, 0.6739454865455627, 0.6685717701911926, 0.6593109369277954, 0.6398769617080688, 0.6166766285896301, 0.6093249917030334, 0.5396162271499634, 0.5338414907455444	person, suit, man, necktie, clothing, indoor, posing, standing, wearing, photo, camera, front, dressed, business, holding, woman, black, smiling, sign, young, people, white	symbol, flag, human, person, face, american_flag	99.7592544555664, 99.7592544555664, 94.87643432617188, 94.87643432617188, 94.87643432617188, 94.31027221679688	Tie, Man, Flag, Person
Salud Carbajal	54	Male	hispanic	Representative	Democrat	CA	RepCarbajal	Salud_Carbajal	mc_images/Salud_Carbajal.jpg	suit, official, necktie, formal_wear, businessperson, gentleman, spokesperson, tuxedo, vision_care, speech, elder, speaker, public_speaking, business, white_collar_worker	0.9529325366020203, 0.8875554203987122, 0.8596164584159851, 0.8276443481445312, 0.7945547103881836, 0.7536532878875732, 0.7183389067649841, 0.6785929203033447, 0.6149248480796814, 0.5609971284866333, 0.5483044385910034, 0.5455253720283508, 0.535502016544342, 0.5305687189102173, 0.500084400177002	person, man, suit, necktie, clothing, wearing, business, dressed, standing, red, front, posing, glasses, holding, white, people, sign	symbol, flag, american_flag, human, person, face, accessories, tie, accessory	99.82551574707031, 99.82551574707031, 93.86006927490234, 93.05943298339844, 93.05943298339844, 85.35230255126953, 73.3995590209961, 73.3995590209961, 73.3995590209961	Person, Tie, Man, Glasses, Flag
Nanette Barragán	42	Female	hispanic	Representative	Democrat	CA	RepBarragan	Nanette_Barragán	mc_images/Nanette_Barragán.jpg	beauty, hairstyle, chin, smile, fashion, black_hair, long_hair, television_presenter, official, girl, brown_hair, spokesperson	0.8911838531494141, 0.8549132943153381, 0.7821075320243835, 0.7544897198677063, 0.7463399171829224, 0.7342798113822937, 0.6990424990653992, 0.6336240172386169, 0.6042565703392029, 0.5840917825698853, 0.5286379456520081, 0.504957914352417	person, clothing, red, shirt, man, woman, holding, wearing, standing, people, large, dressed, black, phone, room, young, table, white, street, sign	clothing, apparel, human, person, symbol, flag, face, coat, jacket, american_flag	98.10758972167969, 98.10758972167969, 95.09487915039062, 95.09487915039062, 94.35355377197266, 94.35355377197266, 93.38373565673828, 89.96221160888672, 81.7774887084961, 76.56270599365234	Woman, Flag, Person
Lou Correa	60	Male	hispanic	Representative	Democrat	CA	reploucorrea	Lou_Correa	mc_images/Lou_Correa.jpg	person, chin, official, forehead, businessperson, spokesperson, elder, speaker	0.9421471953392029, 0.8757732510566711, 0.8745722770690918, 0.8561298251152039, 0.7930822968482971, 0.7579164505004883, 0.7575272917747498, 0.5251656174659729	person, man, suit, necktie, clothing, wearing, jacket, posing, photo, red, business, standing, smiling, front, dressed, older, holding, black, white, old, sign, blue, people	person, human, face, executive, head, attorney, photography, photo, portrait, crowd, tie, accessories, accessory	99.4886245727539, 99.4886245727539, 99.4886245727539, 94.8526840209961, 75.63937377929688, 70.29527282714844, 66.73020935058594, 66.73020935058594, 66.73020935058594, 65.9426498413086, 62.79204177856445, 62.79204177856445, 62.79204177856445	Tie
Lisa Blunt Rochester	56	Female	african_american	Representative	Democrat	DE	RepBRochester	Lisa_Blunt_Rochester	mc_images/Lisa_Blunt_Rochester.jpg	facial_expression, eyebrow, chin, hairstyle, beauty, smile, forehead, cheek, black_hair, long_hair, layered_hair, brown_hair, television_presenter, jaw, hair_coloring, bangs, laughter	0.9351103901863098, 0.9186423420906067, 0.9064489603042603, 0.8906022310256958, 0.8901076912879944, 0.8856407999992371, 0.8044338822364807, 0.7926278114318848, 0.7087421417236328, 0.7036662101745605, 0.6741145253181458, 0.6445357799530029, 0.566696286201477, 0.5589637756347656, 0.5577407479286194, 0.5499297976493835, 0.5423396229743958	person, clothing, smiling, woman, holding, table, standing, blue, young, dress, purple, wearing, suit, white, phone, large, red, shirt	symbol, flag, person, human, face, american_flag, smile	99.56024932861328, 99.56024932861328, 97.51165008544922, 97.51165008544922, 93.92823028564453, 91.9865951538086, 55.96000289916992	Flag, Woman, Necklace, Person
Matt Gaetz	36	Male	white	Representative	Republican	FL	RepMattGaetz	Matt_Gaetz	mc_images/Matt_Gaetz.jpg	person, face, chin, eyebrow, forehead, hairstyle, smile, cheek, white_collar_worker, businessperson, official, jaw, gentleman, spokesperson, moustache, elder, actor, television_presenter	0.947272002696991, 0.9470625519752502, 0.9237591028213501, 0.9138328433036804, 0.9025333523750305, 0.8498634099960327, 0.8439318537712097, 0.8394197821617126, 0.8029935359954834, 0.7691892385482788, 0.7656912803649902, 0.7333925366401672, 0.711414098739624, 0.6992590427398682, 0.6208134889602661, 0.5631858706474304, 0.5605224370956421, 0.5433611273765564	person, man, indoor, necktie, smiling, holding, suit, posing, camera, front, wearing, young, shirt, black, hand, red, standing, dressed, white, blue, woman, sign	human, person, face, accessories, tie, accessory, head, necktie, smile, dimples, portrait, photography, photo, man, performer, hair	99.84268951416016, 99.84268951416016, 99.84268951416016, 96.8401870727539, 96.8401870727539, 96.8401870727539, 94.84528350830078, 85.040283203125, 76.62845611572266, 74.79593658447266, 68.7854995727539, 68.7854995727539, 68.7854995727539, 66.56480407714844, 58.748226165771484, 57.616172790527344	Tie, Man
Neal Dunn	65	Male	white	Representative	Republican	FL	drnealdunnfl2	Neal_Dunn	mc_images/Neal_Dunn.jpg	suit, official, formal_wear, necktie, gentleman, speech, businessperson, tuxedo, speaker, public_speaking, spokesperson	0.9405065774917603, 0.8889895081520081, 0.8654355406761169, 0.7783563733100891, 0.7694483399391174, 0.7444859743118286, 0.7323650121688843, 0.7300965189933777, 0.6137260794639587, 0.5996739268302917, 0.5494517683982849	person, suit, man, necktie, clothing, wearing, standing, business, red, dressed, posing, holding, older, people, woman, wedding, white, room	symbol, flag, accessory, accessories, tie, human, person, american_flag, necktie, clothing, apparel, overcoat, suit, coat	98.83710479736328, 98.83710479736328, 94.87374877929688, 94.87374877929688, 94.87374877929688, 92.52767181396484, 92.52767181396484, 88.22862243652344, 80.12146759033203, 76.24681091308594, 76.24681091308594, 76.24681091308594, 76.24681091308594, 76.24681091308594	Tie, Person, Man, Flag
John Rutherford	66	Male	white	Representative	Republican	FL	RepRutherfordFL	John_Rutherford_(Florida_politician)	mc_images/John_Rutherford_(Florida_politician).jpg	person, official, spokesperson, businessperson, elder, necktie, speaker, suit, public_speaking, business, senior_citizen, speech	0.9231879711151123, 0.8918032646179199, 0.7775635123252869, 0.7758699655532837, 0.7343299984931946, 0.6970106959342957, 0.6929576396942139, 0.638374924659729, 0.5739521384239197, 0.5534628033638, 0.5392681956291199, 0.5243669748306274	person, man, clothing, indoor, suit, red, standing, holding, wearing, dressed, older, posing, people, room, large, sign, white	flag, symbol, person, human, american_flag, accessory, tie, accessories, face	98.97589874267578, 98.97589874267578, 97.3582534790039, 97.3582534790039, 90.17416381835938, 71.5728759765625, 71.5728759765625, 71.5728759765625, 55.22468948364258	Tie, Glasses, Flag, Man, Person
Al Lawson	70	Male	african_american	Representative	Democrat	FL	RepAlLawsonJr	Al_Lawson	mc_images/Al_Lawson.jpg	official, businessperson, suit, elder, speaker, necktie, spokesperson, speech	0.8877003788948059, 0.760193943977356, 0.7390605807304382, 0.723869800567627, 0.6841657161712646, 0.5779427289962769, 0.5231351256370544, 0.5195571184158325	person, man, suit, clothing, necktie, wearing, red, posing, standing, business, dressed, camera, holding, smiling, room, white, people	tie, accessory, accessories, flag, symbol, human, face, person, smile, american_flag, overcoat, apparel, coat, clothing, suit, necktie	99.50502014160156, 99.50502014160156, 99.50502014160156, 97.24400329589844, 97.24400329589844, 96.8376693725586, 96.8376693725586, 96.8376693725586, 91.19193267822266, 82.90409088134766, 78.9873275756836, 78.9873275756836, 78.9873275756836, 78.9873275756836, 78.9873275756836, 70.11336517333984	Tie, Man, Flag
Stephanie Murphy	40	Female	asian	Representative	Democrat	FL	RepStephMurphy	Stephanie_Murphy	mc_images/Stephanie_Murphy.jpg	person, spokesperson, official, chin, businessperson, smile, black_hair, television_presenter, long_hair, white_collar_worker, business	0.9310761094093323, 0.8515244722366333, 0.8276444673538208, 0.7824799418449402, 0.7656446695327759, 0.7162660956382751, 0.7034062743186951, 0.6869244575500488, 0.6267797350883484, 0.6203746795654297, 0.5069464445114136	person, clothing, woman, indoor, holding, smiling, standing, posing, young, suit, camera, front, black, white, man, table, people, computer, large, red, shirt, phone	symbol, flag, american_flag, human, person	99.86744689941406, 99.86744689941406, 95.96489715576172, 94.83383178710938, 94.83383178710938	Flag, Woman, Person
Darren Soto	40	Male	hispanic	Representative	Democrat	FL	RepDarrenSoto	Darren_Soto	mc_images/Darren_Soto.jpg	person, official, businessperson, spokesperson, speaker, suit, elder, business, necktie	0.9278837442398071, 0.8925541639328003, 0.8004416227340698, 0.7894531488418579, 0.6465127468109131, 0.6202945709228516, 0.6168808937072754, 0.563814103603363, 0.5230257511138916	person, man, suit, necktie, clothing, wearing, dressed, red, striped, standing, smiling, posing, holding, old, white, room, people	symbol, flag, person, human, american_flag, tie, accessories, accessory, face, necktie	99.64263916015625, 99.64263916015625, 95.7890396118164, 95.7890396118164, 92.58819580078125, 84.8304214477539, 84.8304214477539, 84.8304214477539, 75.95970916748047, 58.7657585144043	Tie, Flag, Man
Val Demings	61	Female	african_american	Representative	Democrat	FL	RepValDemings	Val_Demings	mc_images/Val_Demings.jpg	chin, hairstyle, official, spokesperson, television_presenter, forehead, businessperson, long_hair, speaker, white_collar_worker, newscaster, smile, hair_coloring	0.8488618731498718, 0.8357269763946533, 0.8146786689758301, 0.8088237047195435, 0.7517315745353699, 0.7319921255111694, 0.7276329398155212, 0.6472686529159546, 0.6333164572715759, 0.6183821558952332, 0.6069546937942505, 0.5835409760475159, 0.5349116921424866	person, woman, holding, standing, front, smiling, black, young, man, shirt, posing, blue, suit, white, red, phone	flag, symbol, american_flag, person, human	99.92694854736328, 99.92694854736328, 96.06050872802734, 94.96114349365234, 94.96114349365234	Flag, Person
Charlie Crist	62	Male	white	Representative	Democrat	FL	repcharliecrist	Charlie_Crist	mc_images/Charlie_Crist.jpg	official, spokesperson, speech, businessperson, speaker, public_speaking, business, suit, elder	0.890778124332428, 0.7931326627731323, 0.7745034694671631, 0.7709910869598389, 0.6919015645980835, 0.6012312173843384, 0.5351184010505676, 0.5350432991981506, 0.5159284472465515	person, suit, man, clothing, necktie, standing, front, wearing, holding, posing, dressed, smiling, black, giving, woman, sign, red, cut, cutting, white	flag, symbol, human, person, american_flag, face	99.54292297363281, 99.54292297363281, 94.52344512939453, 94.52344512939453, 90.51753234863281, 70.95903778076172	Tie, Flag, Person, Man
Brian Mast	38	Male	hispanic	Representative	Republican	FL	repbrianmast	Brian_Mast	mc_images/Brian_Mast.jpg	person, official, forehead, businessperson, gentleman, suit, elder, necktie, spokesperson, formal_wear	0.9330525398254395, 0.8745914697647095, 0.7452972531318665, 0.7131321430206299, 0.7099898457527161, 0.7069749236106873, 0.5904131531715393, 0.5623049736022949, 0.5513322353363037, 0.533989667892456	person, suit, man, necktie, indoor, clothing, wearing, posing, standing, red, front, business, dressed, camera, young, smiling, black, holding, woman, sign, white, room, blue	face, human, person, accessories, tie, accessory, necktie, head, executive, apparel, clothing, smile, photo, portrait, photography, coat, suit, overcoat	99.32686614990234, 99.32686614990234, 99.32686614990234, 94.23566436767578, 94.23566436767578, 94.23566436767578, 77.877197265625, 75.99671936035156, 71.7554931640625, 67.82173919677734, 67.82173919677734, 67.56974792480469, 63.74852752685547, 63.74852752685547, 63.74852752685547, 57.73900604248047, 57.73900604248047, 57.73900604248047	Tie
Francis Rooney	65	Male	white	Representative	Republican	FL	RepRooney	Francis_Rooney	mc_images/Francis_Rooney.jpg	person, official, spokesperson, suit, businessperson, chin, elder, necktie, gentleman, public_speaking, speaker	0.934340238571167, 0.886674165725708, 0.8292063474655151, 0.7911699414253235, 0.7902198433876038, 0.7733584642410278, 0.7072870135307312, 0.7029922008514404, 0.6928318738937378, 0.5719764232635498, 0.5516877770423889	person, man, suit, necktie, wearing, clothing, red, glasses, posing, photo, looking, front, standing, business, holding, smiling, jacket, older, camera, dressed, old, shirt, sign, white, hat, blue	human, person, flag, symbol, tie, accessory, accessories, face, american_flag, necktie	95.97466278076172, 95.97466278076172, 94.3911361694336, 94.3911361694336, 91.43912506103516, 91.43912506103516, 91.43912506103516, 83.04436492919922, 78.16085815429688, 72.01898956298828	Tie, Glasses, Flag, Man
A. Ferguson	51	Male	white	Representative	Republican	GA	RepDrewFerguson	Drew_Ferguson_(politician)	mc_images/Drew_Ferguson_(politician).jpg	official, spokesperson, speech, businessperson, speaker, suit, elder, public_speaking, necktie	0.8908442854881287, 0.7636942267417908, 0.757295548915863, 0.7415146827697754, 0.6937187910079956, 0.600453794002533, 0.5568654537200928, 0.5434551239013672, 0.5315408706665039	person, man, necktie, clothing, suit, wearing, standing, posing, business, red, smiling, dressed, holding, white, woman, shirt, young, people	flag, symbol, human, person, american_flag, accessory, accessories, tie, necktie	99.893798828125, 99.893798828125, 96.24431610107422, 96.24431610107422, 95.42434692382812, 89.11824035644531, 89.11824035644531, 89.11824035644531, 69.13013458251953	Flag, Tie, Person, Man
